TIMESTAMP           | PROVID | VOICE_TAG                           | STAT  | FILE
2026-03-09 07:15:26 | Google | ja-JP-Chirp3-HD-Despina             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Despina.mp3
2026-03-09 07:15:27 | Google | ja-JP-Chirp3-HD-Enceladus           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Enceladus.mp3
2026-03-09 07:15:28 | Google | ja-JP-Chirp3-HD-Erinome             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Erinome.mp3
2026-03-09 07:15:29 | Google | ja-JP-Chirp3-HD-Fenrir              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Fenrir.mp3
2026-03-09 07:15:30 | Google | ja-JP-Chirp3-HD-Gacrux              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Gacrux.mp3
2026-03-09 07:15:31 | Google | ja-JP-Chirp3-HD-Iapetus             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Iapetus.mp3
2026-03-09 07:15:32 | Google | ja-JP-Chirp3-HD-Kore                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Kore.mp3
2026-03-09 07:15:33 | Google | ja-JP-Chirp3-HD-Laomedeia           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Laomedeia.mp3
2026-03-09 07:15:34 | Google | ja-JP-Chirp3-HD-Leda                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Leda.mp3
2026-03-09 07:15:35 | Google | ja-JP-Chirp3-HD-Orus                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Orus.mp3
2026-03-09 07:15:36 | Google | ja-JP-Chirp3-HD-Puck                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Puck.mp3
2026-03-09 07:15:37 | Google | ja-JP-Chirp3-HD-Pulcherrima         | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Pulcherrima.mp3
2026-03-09 07:15:38 | Google | ja-JP-Chirp3-HD-Rasalgethi          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Rasalgethi.mp3
2026-03-09 07:15:40 | Google | ja-JP-Chirp3-HD-Sadachbia           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Sadachbia.mp3
2026-03-09 07:15:40 | Google | ja-JP-Chirp3-HD-Sadaltager          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Sadaltager.mp3
2026-03-09 07:15:42 | Google | ja-JP-Chirp3-HD-Schedar             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Schedar.mp3
2026-03-09 07:15:43 | Google | ja-JP-Chirp3-HD-Sulafat             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Sulafat.mp3
2026-03-09 07:15:44 | Google | ja-JP-Chirp3-HD-Umbriel             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Umbriel.mp3
2026-03-09 07:15:45 | Google | ja-JP-Chirp3-HD-Vindemiatrix        | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Vindemiatrix.mp3
2026-03-09 07:15:46 | Google | ja-JP-Chirp3-HD-Zephyr              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Zephyr.mp3
2026-03-09 07:15:47 | Google | ja-JP-Chirp3-HD-Zubenelgenubi       | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Chirp3-HD-Zubenelgenubi.mp3
2026-03-09 07:15:48 | Google | ja-JP-Neural2-B                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Neural2-B.mp3
2026-03-09 07:15:48 | Google | ja-JP-Neural2-C                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Neural2-C.mp3
2026-03-09 07:15:48 | Google | ja-JP-Neural2-D                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Neural2-D.mp3
2026-03-09 07:15:49 | Google | ja-JP-Wavenet-A                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Wavenet-A.mp3
2026-03-09 07:15:49 | Google | ja-JP-Wavenet-B                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Wavenet-B.mp3
2026-03-09 07:15:50 | Google | ja-JP-Wavenet-C                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Wavenet-C.mp3
2026-03-09 07:15:50 | Google | ja-JP-Wavenet-D                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\JA-JP\ja-JP-Wavenet-D.mp3
2026-03-09 07:15:51 | Google | kn-IN-Chirp3-HD-Achernar            | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Achernar.mp3
2026-03-09 07:15:52 | Google | kn-IN-Chirp3-HD-Achird              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Achird.mp3
2026-03-09 07:15:53 | Google | kn-IN-Chirp3-HD-Algenib             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Algenib.mp3
2026-03-09 07:15:54 | Google | kn-IN-Chirp3-HD-Algieba             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Algieba.mp3
2026-03-09 07:15:55 | Google | kn-IN-Chirp3-HD-Alnilam             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Alnilam.mp3
2026-03-09 07:15:56 | Google | kn-IN-Chirp3-HD-Aoede               | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Aoede.mp3
2026-03-09 07:15:57 | Google | kn-IN-Chirp3-HD-Autonoe             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Autonoe.mp3
2026-03-09 07:15:58 | Google | kn-IN-Chirp3-HD-Callirrhoe          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Callirrhoe.mp3
2026-03-09 07:16:00 | Google | kn-IN-Chirp3-HD-Charon              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Charon.mp3
2026-03-09 07:16:01 | Google | kn-IN-Chirp3-HD-Despina             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Despina.mp3
2026-03-09 07:16:02 | Google | kn-IN-Chirp3-HD-Enceladus           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Enceladus.mp3
2026-03-09 07:16:03 | Google | kn-IN-Chirp3-HD-Erinome             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Erinome.mp3
2026-03-09 07:16:04 | Google | kn-IN-Chirp3-HD-Fenrir              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Fenrir.mp3
2026-03-09 07:16:05 | Google | kn-IN-Chirp3-HD-Gacrux              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Gacrux.mp3
2026-03-09 07:16:06 | Google | kn-IN-Chirp3-HD-Iapetus             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Iapetus.mp3
2026-03-09 07:16:07 | Google | kn-IN-Chirp3-HD-Kore                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Kore.mp3
2026-03-09 07:16:09 | Google | kn-IN-Chirp3-HD-Laomedeia           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Laomedeia.mp3
2026-03-09 07:16:10 | Google | kn-IN-Chirp3-HD-Leda                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Leda.mp3
2026-03-09 07:16:11 | Google | kn-IN-Chirp3-HD-Orus                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Orus.mp3
2026-03-09 07:16:12 | Google | kn-IN-Chirp3-HD-Puck                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Puck.mp3
2026-03-09 07:16:13 | Google | kn-IN-Chirp3-HD-Pulcherrima         | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Pulcherrima.mp3
2026-03-09 07:16:14 | Google | kn-IN-Chirp3-HD-Rasalgethi          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Rasalgethi.mp3
2026-03-09 07:16:15 | Google | kn-IN-Chirp3-HD-Sadachbia           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Sadachbia.mp3
2026-03-09 07:16:16 | Google | kn-IN-Chirp3-HD-Sadaltager          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Sadaltager.mp3
2026-03-09 07:16:17 | Google | kn-IN-Chirp3-HD-Schedar             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Schedar.mp3
2026-03-09 07:16:19 | Google | kn-IN-Chirp3-HD-Sulafat             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Sulafat.mp3
2026-03-09 07:16:20 | Google | kn-IN-Chirp3-HD-Umbriel             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Umbriel.mp3
2026-03-09 07:16:20 | Google | kn-IN-Chirp3-HD-Vindemiatrix        | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Vindemiatrix.mp3
2026-03-09 07:16:21 | Google | kn-IN-Chirp3-HD-Zephyr              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Zephyr.mp3
2026-03-09 07:16:22 | Google | kn-IN-Chirp3-HD-Zubenelgenubi       | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Chirp3-HD-Zubenelgenubi.mp3
2026-03-09 07:16:23 | Google | kn-IN-Wavenet-A                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Wavenet-A.mp3
2026-03-09 07:16:23 | Google | kn-IN-Wavenet-B                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Wavenet-B.mp3
2026-03-09 07:16:24 | Google | kn-IN-Wavenet-C                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Wavenet-C.mp3
2026-03-09 07:16:24 | Google | kn-IN-Wavenet-D                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KN-IN\kn-IN-Wavenet-D.mp3
2026-03-09 07:16:25 | Google | ko-KR-Chirp3-HD-Achernar            | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Achernar.mp3
2026-03-09 07:16:25 | Google | ko-KR-Chirp3-HD-Achird              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Achird.mp3
2026-03-09 07:16:26 | Google | ko-KR-Chirp3-HD-Algenib             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Algenib.mp3
2026-03-09 07:16:27 | Google | ko-KR-Chirp3-HD-Algieba             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Algieba.mp3
2026-03-09 07:16:29 | Google | ko-KR-Chirp3-HD-Alnilam             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Alnilam.mp3
2026-03-09 07:16:30 | Google | ko-KR-Chirp3-HD-Aoede               | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Aoede.mp3
2026-03-09 07:16:31 | Google | ko-KR-Chirp3-HD-Autonoe             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Autonoe.mp3
2026-03-09 07:16:32 | Google | ko-KR-Chirp3-HD-Callirrhoe          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Callirrhoe.mp3
2026-03-09 07:16:33 | Google | ko-KR-Chirp3-HD-Charon              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Charon.mp3
2026-03-09 07:16:34 | Google | ko-KR-Chirp3-HD-Despina             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Despina.mp3
2026-03-09 07:16:35 | Google | ko-KR-Chirp3-HD-Enceladus           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Enceladus.mp3
2026-03-09 07:16:36 | Google | ko-KR-Chirp3-HD-Erinome             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Erinome.mp3
2026-03-09 07:16:37 | Google | ko-KR-Chirp3-HD-Fenrir              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Fenrir.mp3
2026-03-09 07:16:38 | Google | ko-KR-Chirp3-HD-Gacrux              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Gacrux.mp3
2026-03-09 07:16:39 | Google | ko-KR-Chirp3-HD-Iapetus             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Iapetus.mp3
2026-03-09 07:16:40 | Google | ko-KR-Chirp3-HD-Kore                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Kore.mp3
2026-03-09 07:16:41 | Google | ko-KR-Chirp3-HD-Laomedeia           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Laomedeia.mp3
2026-03-09 07:16:42 | Google | ko-KR-Chirp3-HD-Leda                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Leda.mp3
2026-03-09 07:16:43 | Google | ko-KR-Chirp3-HD-Orus                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Orus.mp3
2026-03-09 07:16:44 | Google | ko-KR-Chirp3-HD-Puck                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Puck.mp3
2026-03-09 07:16:45 | Google | ko-KR-Chirp3-HD-Pulcherrima         | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Pulcherrima.mp3
2026-03-09 07:16:46 | Google | ko-KR-Chirp3-HD-Rasalgethi          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Rasalgethi.mp3
2026-03-09 07:16:47 | Google | ko-KR-Chirp3-HD-Sadachbia           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Sadachbia.mp3
2026-03-09 07:16:48 | Google | ko-KR-Chirp3-HD-Sadaltager          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Sadaltager.mp3
2026-03-09 07:16:49 | Google | ko-KR-Chirp3-HD-Schedar             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Schedar.mp3
2026-03-09 07:16:50 | Google | ko-KR-Chirp3-HD-Sulafat             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Sulafat.mp3
2026-03-09 07:16:51 | Google | ko-KR-Chirp3-HD-Umbriel             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Umbriel.mp3
2026-03-09 07:16:52 | Google | ko-KR-Chirp3-HD-Vindemiatrix        | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Vindemiatrix.mp3
2026-03-09 07:16:53 | Google | ko-KR-Chirp3-HD-Zephyr              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Zephyr.mp3
2026-03-09 07:16:54 | Google | ko-KR-Chirp3-HD-Zubenelgenubi       | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Chirp3-HD-Zubenelgenubi.mp3
2026-03-09 07:16:54 | Google | ko-KR-Neural2-A                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Neural2-A.mp3
2026-03-09 07:16:55 | Google | ko-KR-Neural2-B                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Neural2-B.mp3
2026-03-09 07:16:55 | Google | ko-KR-Neural2-C                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Neural2-C.mp3
2026-03-09 07:16:55 | Google | ko-KR-Wavenet-A                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Wavenet-A.mp3
2026-03-09 07:16:56 | Google | ko-KR-Wavenet-B                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Wavenet-B.mp3
2026-03-09 07:16:56 | Google | ko-KR-Wavenet-C                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Wavenet-C.mp3
2026-03-09 07:16:57 | Google | ko-KR-Wavenet-D                     | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\KO-KR\ko-KR-Wavenet-D.mp3
2026-03-09 07:16:57 | Google | lt-LT-Chirp3-HD-Achernar            | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Achernar.mp3
2026-03-09 07:16:57 | Google | lt-LT-Chirp3-HD-Achird              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Achird.mp3
2026-03-09 07:16:58 | Google | lt-LT-Chirp3-HD-Algenib             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Algenib.mp3
2026-03-09 07:16:59 | Google | lt-LT-Chirp3-HD-Algieba             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Algieba.mp3
2026-03-09 07:16:59 | Google | lt-LT-Chirp3-HD-Alnilam             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Alnilam.mp3
2026-03-09 07:17:00 | Google | lt-LT-Chirp3-HD-Aoede               | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Aoede.mp3
2026-03-09 07:17:01 | Google | lt-LT-Chirp3-HD-Autonoe             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Autonoe.mp3
2026-03-09 07:17:01 | Google | lt-LT-Chirp3-HD-Callirrhoe          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Callirrhoe.mp3
2026-03-09 07:17:02 | Google | lt-LT-Chirp3-HD-Charon              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Charon.mp3
2026-03-09 07:17:02 | Google | lt-LT-Chirp3-HD-Despina             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Despina.mp3
2026-03-09 07:17:03 | Google | lt-LT-Chirp3-HD-Enceladus           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Enceladus.mp3
2026-03-09 07:17:03 | Google | lt-LT-Chirp3-HD-Erinome             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Erinome.mp3
2026-03-09 07:17:04 | Google | lt-LT-Chirp3-HD-Fenrir              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Fenrir.mp3
2026-03-09 07:17:05 | Google | lt-LT-Chirp3-HD-Gacrux              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Gacrux.mp3
2026-03-09 07:17:05 | Google | lt-LT-Chirp3-HD-Iapetus             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Iapetus.mp3
2026-03-09 07:17:06 | Google | lt-LT-Chirp3-HD-Kore                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Kore.mp3
2026-03-09 07:17:06 | Google | lt-LT-Chirp3-HD-Laomedeia           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Laomedeia.mp3
2026-03-09 07:17:07 | Google | lt-LT-Chirp3-HD-Leda                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Leda.mp3
2026-03-09 07:17:08 | Google | lt-LT-Chirp3-HD-Orus                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Orus.mp3
2026-03-09 07:17:08 | Google | lt-LT-Chirp3-HD-Puck                | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Puck.mp3
2026-03-09 07:17:09 | Google | lt-LT-Chirp3-HD-Pulcherrima         | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Pulcherrima.mp3
2026-03-09 07:17:10 | Google | lt-LT-Chirp3-HD-Rasalgethi          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Rasalgethi.mp3
2026-03-09 07:17:10 | Google | lt-LT-Chirp3-HD-Sadachbia           | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Sadachbia.mp3
2026-03-09 07:17:11 | Google | lt-LT-Chirp3-HD-Sadaltager          | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Sadaltager.mp3
2026-03-09 07:17:11 | Google | lt-LT-Chirp3-HD-Schedar             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Schedar.mp3
2026-03-09 07:17:12 | Google | lt-LT-Chirp3-HD-Sulafat             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Sulafat.mp3
2026-03-09 07:17:12 | Google | lt-LT-Chirp3-HD-Umbriel             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Umbriel.mp3
2026-03-09 07:17:13 | Google | lt-LT-Chirp3-HD-Vindemiatrix        | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Vindemiatrix.mp3
2026-03-09 07:17:14 | Google | lt-LT-Chirp3-HD-Zephyr              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Zephyr.mp3
2026-03-09 07:17:14 | Google | lt-LT-Chirp3-HD-Zubenelgenubi       | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LT-LT\lt-LT-Chirp3-HD-Zubenelgenubi.mp3
2026-03-09 07:17:15 | Google | lv-LV-Chirp3-HD-Achernar            | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LV-LV\lv-LV-Chirp3-HD-Achernar.mp3
2026-03-09 07:17:16 | Google | lv-LV-Chirp3-HD-Achird              | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LV-LV\lv-LV-Chirp3-HD-Achird.mp3
2026-03-09 07:17:16 | Google | lv-LV-Chirp3-HD-Algenib             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LV-LV\lv-LV-Chirp3-HD-Algenib.mp3
2026-03-09 07:17:17 | Google | lv-LV-Chirp3-HD-Algieba             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LV-LV\lv-LV-Chirp3-HD-Algieba.mp3
2026-03-09 07:17:17 | Google | lv-LV-Chirp3-HD-Alnilam             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LV-LV\lv-LV-Chirp3-HD-Alnilam.mp3
2026-03-09 07:17:18 | Google | lv-LV-Chirp3-HD-Aoede               | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LV-LV\lv-LV-Chirp3-HD-Aoede.mp3
2026-03-09 07:17:18 | Google | lv-LV-Chirp3-HD-Autonoe             | OK    | D:\RecordingStudio\DubbingToolkit\voices\voices_output\google\LV-LV\lv-LV-Chirp3-HD-Autonoe.mp3
